j_i   		ka_i   		kc_i   		j_f   		ka_f   		kc_f   		H2_i(j)   		H2_f(j)   			sigmaU(Ang^2)   		sigmaE(Ang^2)   		E_i_H2O         		E_i_H2          		E_f_H2O         		E_f_H2          
10		10		0		12		8		4		3		3			5.503893636000E-02		5.593527506000E-02		2.909347000000E+03		7.302360000000E+02		2.906644000000E+03		7.302360000000E+02
10		10		0		12		9		3		3		1			6.599330379000E-05		6.347471551000E-02		2.909347000000E+03		7.302360000000E+02		3.171043000000E+03		1.217060000000E+02
10		10		0		12		9		3		3		3			1.078323368000E-02		3.407743302000E-03		2.909347000000E+03		7.302360000000E+02		3.171043000000E+03		7.302360000000E+02
10		10		0		12		10		2		3		1			1.095078202000E-02		1.505782585000E-02		2.909347000000E+03		7.302360000000E+02		3.468414000000E+03		1.217060000000E+02
10		10		0		13		1		13		3		5			2.754056284000E-09		2.724283932000E-09		2.909347000000E+03		7.302360000000E+02		1.815824000000E+03		1.825590000000E+03
10		10		0		13		2		12		3		5			3.261572179000E-08		1.095378236000E-08		2.909347000000E+03		7.302360000000E+02		2.057783000000E+03		1.825590000000E+03
10		10		0		13		3		11		3		5			2.710146450000E-07		4.833455757000E-08		2.909347000000E+03		7.302360000000E+02		2.273615000000E+03		1.825590000000E+03
10		10		0		13		5		9		3		3			1.426870816000E-05		4.637219828000E-04		2.909347000000E+03		7.302360000000E+02		2.632286000000E+03		7.302360000000E+02
10		10		0		13		6		8		3		3			2.838373113000E-04		6.059856290000E-04		2.909347000000E+03		7.302360000000E+02		2.803302000000E+03		7.302360000000E+02
10		10		0		13		7		7		3		1			1.713024243000E-03		5.726360085000E-03		2.909347000000E+03		7.302360000000E+02		2.998104000000E+03		1.217060000000E+02
10		10		0		13		7		7		3		3			2.414744947000E-03		1.511014845000E-03		2.909347000000E+03		7.302360000000E+02		2.998104000000E+03		7.302360000000E+02
10		10		0		13		8		6		3		1			5.657557392000E-05		3.209254331000E-03		2.909347000000E+03		7.302360000000E+02		3.226489000000E+03		1.217060000000E+02
10		10		0		13		8		6		3		3			1.397724394000E-03		3.699004641000E-04		2.909347000000E+03		7.302360000000E+02		3.226489000000E+03		7.302360000000E+02
10		10		0		13		9		5		3		1			3.645487418000E-04		4.356489157000E-04		2.909347000000E+03		7.302360000000E+02		3.489238000000E+03		1.217060000000E+02
10		10		0		14		0		14		3		5			2.572478761000E-10		7.869563718000E-11		2.909347000000E+03		7.302360000000E+02		2.085484000000E+03		1.825590000000E+03
10		10		0		14		1		13		3		5			3.473058809000E-09		5.189007595000E-10		2.909347000000E+03		7.302360000000E+02		2.347260000000E+03		1.825590000000E+03
10		10		0		14		2		12		3		3			6.428304270000E-08		8.140423279000E-05		2.909347000000E+03		7.302360000000E+02		2.582789000000E+03		7.302360000000E+02
10		10		0		14		3		11		3		3			1.875898835000E-06		4.621213815000E-06		2.909347000000E+03		7.302360000000E+02		2.787422000000E+03		7.302360000000E+02
10		10		0		14		4		10		3		1			6.995178272000E-04		1.425211061000E-03		2.909347000000E+03		7.302360000000E+02		2.946481000000E+03		1.217060000000E+02
10		10		0		14		4		10		3		3			1.012825877000E-05		8.212657210000E-06		2.909347000000E+03		7.302360000000E+02		2.946481000000E+03		7.302360000000E+02
10		10		0		14		5		9		3		1			3.105369057000E-06		2.257838917000E-05		2.909347000000E+03		7.302360000000E+02		3.057268000000E+03		1.217060000000E+02
10		10		0		14		5		9		3		3			6.359824148000E-06		3.066018170000E-06		2.909347000000E+03		7.302360000000E+02		3.057268000000E+03		7.302360000000E+02
10		10		0		14		6		8		3		1			1.255049835000E-08		3.262636547000E-05		2.909347000000E+03		7.302360000000E+02		3.175287000000E+03		1.217060000000E+02
10		10		0		14		6		8		3		3			5.019116331000E-05		1.563865535000E-05		2.909347000000E+03		7.302360000000E+02		3.175287000000E+03		7.302360000000E+02
10		10		0		14		7		7		3		1			2.243195340000E-05		9.018567484000E-05		2.909347000000E+03		7.302360000000E+02		3.349450000000E+03		1.217060000000E+02
10		10		0		14		8		6		3		1			1.209382825000E-05		8.946870294000E-06		2.909347000000E+03		7.302360000000E+02		3.572525000000E+03		1.217060000000E+02
10		10		0		15		1		15		3		5			2.195007032000E-11		3.088755302000E-12		2.909347000000E+03		7.302360000000E+02		2.373699000000E+03		1.825590000000E+03
10		10		0		15		2		14		3		3			1.739592721000E-09		2.923985586000E-08		2.909347000000E+03		7.302360000000E+02		2.655302000000E+03		7.302360000000E+02
10		10		0		15		3		13		3		3			6.631079165000E-08		6.563707305000E-08		2.909347000000E+03		7.302360000000E+02		2.911067000000E+03		7.302360000000E+02
10		10		0		15		4		12		3		1			4.192325824000E-09		2.600709720000E-07		2.909347000000E+03		7.302360000000E+02		3.139217000000E+03		1.217060000000E+02
10		10		0		15		4		12		3		3			3.084270807000E-07		1.087421005000E-07		2.909347000000E+03		7.302360000000E+02		3.139217000000E+03		7.302360000000E+02
10		10		0		15		5		11		3		1			8.368251194000E-08		3.754133926000E-07		2.909347000000E+03		7.302360000000E+02		3.340513000000E+03		1.217060000000E+02
10		10		0		15		6		10		3		1			4.751427286000E-07		4.513298860000E-07		2.909347000000E+03		7.302360000000E+02		3.526627000000E+03		1.217060000000E+02
10		10		0		16		0		16		3		3			1.105889035000E-11		1.088030000000E-10		2.909347000000E+03		7.302360000000E+02		2.680468000000E+03		7.302360000000E+02
10		10		0		16		1		15		3		1			3.692692149000E-09		1.042246277000E-08		2.909347000000E+03		7.302360000000E+02		2.981879000000E+03		1.217060000000E+02
10		10		0		16		1		15		3		3			4.500051057000E-10		3.043994306000E-10		2.909347000000E+03		7.302360000000E+02		2.981879000000E+03		7.302360000000E+02
10		10		0		16		2		14		3		1			2.329885163000E-10		4.591061486000E-09		2.909347000000E+03		7.302360000000E+02		3.257569000000E+03		1.217060000000E+02
10		10		0		16		3		13		3		1			8.486044020000E-09		9.175035847000E-09		2.909347000000E+03		7.302360000000E+02		3.505015000000E+03		1.217060000000E+02
10		10		0		17		1		17		3		1			2.009004248000E-11		7.315005996000E-11		2.909347000000E+03		7.302360000000E+02		3.005792000000E+03		1.217060000000E+02
10		10		0		17		1		17		3		3			4.459773823000E-12		2.692338296000E-12		2.909347000000E+03		7.302360000000E+02		3.005792000000E+03		7.302360000000E+02
10		10		0		17		2		16		3		1			2.204193679000E-11		1.181462392000E-10		2.909347000000E+03		7.302360000000E+02		3.327006000000E+03		1.217060000000E+02
10		10		0		18		0		18		3		1			1.030294836000E-13		4.131304665000E-13		2.909347000000E+03		7.302360000000E+02		3.349671000000E+03		1.217060000000E+02
11		1		11		3		2		2		3		5			2.302184075000E-04		2.777390406000E-04		1.332166000000E+03		7.302360000000E+02		2.067200000000E+02		1.825590000000E+03
11		1		11		3		3		1		3		5			3.480374391000E-05		2.629920377000E-05		1.332166000000E+03		7.302360000000E+02		2.873400000000E+02		1.825590000000E+03
11		1		11		4		0		4		3		5			4.813811121000E-03		5.257884595000E-03		1.332166000000E+03		7.302360000000E+02		2.223100000000E+02		1.825590000000E+03
11		1		11		4		1		3		3		5			5.118458239000E-04		4.102897598000E-04		1.332166000000E+03		7.302360000000E+02		2.760990000000E+02		1.825590000000E+03
11		1		11		4		2		2		3		5			1.386695140000E-04		9.056481759000E-05		1.332166000000E+03		7.302360000000E+02		3.165790000000E+02		1.825590000000E+03
11		1		11		4		3		1		3		5			1.008173348000E-04		4.836563494000E-05		1.332166000000E+03		7.302360000000E+02		3.859200000000E+02		1.825590000000E+03
11		1		11		4		4		0		3		5			1.044564171000E-05		3.343378666000E-06		1.332166000000E+03		7.302360000000E+02		4.947130000000E+02		1.825590000000E+03
11		1		11		5		1		5		3		5			8.494258111000E-03		5.280325305000E-03		1.332166000000E+03		7.302360000000E+02		3.269710000000E+02		1.825590000000E+03
11		1		11		5		2		4		3		5			2.182496642000E-03		9.243067246000E-04		1.332166000000E+03		7.302360000000E+02		4.171190000000E+02		1.825590000000E+03
11		1		11		5		3		3		3		5			2.250023276000E-04		6.929338598000E-05		1.332166000000E+03		7.302360000000E+02		5.062740000000E+02		1.825590000000E+03
11		1		11		5		4		2		3		5			1.897569000000E-05		4.182628504000E-06		1.332166000000E+03		7.302360000000E+02		6.164830000000E+02		1.825590000000E+03
11		1		11		5		5		1		3		5			1.544457644000E-06		2.374509979000E-07		1.332166000000E+03		7.302360000000E+02		7.577320000000E+02		1.825590000000E+03
11		1		11		6		0		6		3		5			1.438020043000E-02		5.433787499000E-03		1.332166000000E+03		7.302360000000E+02		4.474130000000E+02		1.825590000000E+03
11		1		11		6		1		5		3		5			4.074779426000E-03		1.108844552000E-03		1.332166000000E+03		7.302360000000E+02		5.449160000000E+02		1.825590000000E+03
11		1		11		6		2		4		3		5			9.649264203000E-04		2.192202990000E-04		1.332166000000E+03		7.302360000000E+02		6.057420000000E+02		1.825590000000E+03
11		1		11		6		3		3		3		5			3.050465647000E-04		5.896483935000E-05		1.332166000000E+03		7.302360000000E+02		6.650450000000E+02		1.825590000000E+03
11		1		11		6		4		2		3		5			4.416552273000E-05		6.685712947000E-06		1.332166000000E+03		7.302360000000E+02		7.644010000000E+02		1.825590000000E+03
11		1		11		6		6		0		3		3			3.967233428000E-06		6.934775583000E-05		1.332166000000E+03		7.302360000000E+02		1.076531000000E+03		7.302360000000E+02
11		1		11		7		1		7		3		5			1.212504597000E-01		2.902474460000E-02		1.332166000000E+03		7.302360000000E+02		5.875590000000E+02		1.825590000000E+03
11		1		11		7		2		6		3		5			3.130176453000E-03		5.369815562000E-04		1.332166000000E+03		7.302360000000E+02		7.120420000000E+02		1.825590000000E+03
11		1		11		7		5		3		3		3			8.558858934000E-05		1.557776203000E-03		1.332166000000E+03		7.302360000000E+02		1.074924000000E+03		7.302360000000E+02
11		1		11		7		6		2		3		3			8.382101741000E-06		1.506835639000E-05		1.332166000000E+03		7.302360000000E+02		1.246767000000E+03		7.302360000000E+02
11		1		11		7		7		1		3		1			1.612810469000E-06		7.717148154000E-06		1.332166000000E+03		7.302360000000E+02		1.451092000000E+03		1.217060000000E+02
11		1		11		7		7		1		3		3			4.874867664000E-07		2.659254290000E-07		1.332166000000E+03		7.302360000000E+02		1.451092000000E+03		7.302360000000E+02
11		1		11		8		0		8		3		5			9.441870942000E-02		1.492983688000E-02		1.332166000000E+03		7.302360000000E+02		7.457810000000E+02		1.825590000000E+03
11		1		11		8		3		5		3		3			1.063095151000E-03		3.023051306000E-02		1.332166000000E+03		7.302360000000E+02		1.059175000000E+03		7.302360000000E+02
11		1		11		8		4		4		3		3			8.541664406000E-04		4.539768740000E-03		1.332166000000E+03		7.302360000000E+02		1.141911000000E+03		7.302360000000E+02
11		1		11		8		5		3		3		3			2.193965600000E-04		3.249664125000E-04		1.332166000000E+03		7.302360000000E+02		1.272246000000E+03		7.302360000000E+02
11		1		11		8		6		2		3		1			5.763288775000E-05		2.460948420000E-04		1.332166000000E+03		7.302360000000E+02		1.442095000000E+03		1.217060000000E+02
11		1		11		8		6		2		3		3			1.456309327000E-05		8.268005419000E-06		1.332166000000E+03		7.302360000000E+02		1.442095000000E+03		7.302360000000E+02
11		1		11		8		7		1		3		1			8.785830862000E-07		5.449509802000E-07		1.332166000000E+03		7.302360000000E+02		1.645533000000E+03		1.217060000000E+02
11		1		11		8		7		1		3		3			5.472789730000E-07		1.465233664000E-07		1.332166000000E+03		7.302360000000E+02		1.645533000000E+03		7.302360000000E+02
11		1		11		8		8		0		3		1			7.977931951000E-08		3.277799792000E-08		1.332166000000E+03		7.302360000000E+02		1.881415000000E+03		1.217060000000E+02
11		1		11		9		2		8		3		3			8.790459171000E-02		1.242195580000E+00		1.332166000000E+03		7.302360000000E+02		1.085548000000E+03		7.302360000000E+02
11		1		11		9		3		7		3		3			3.235035076000E-02		6.977541922000E-02		1.332166000000E+03		7.302360000000E+02		1.224951000000E+03		7.302360000000E+02
11		1		11		9		4		6		3		3			3.430526178000E-03		3.036882383000E-03		1.332166000000E+03		7.302360000000E+02		1.353279000000E+03		7.302360000000E+02
11		1		11		9		5		5		3		1			1.186784600000E-04		1.085266368000E-03		1.332166000000E+03		7.302360000000E+02		1.493585000000E+03		1.217060000000E+02
11		1		11		9		5		5		3		3			3.410285448000E-04		1.556053578000E-04		1.332166000000E+03		7.302360000000E+02		1.493585000000E+03		7.302360000000E+02
11		1		11		9		6		4		3		1			1.903256682000E-05		8.891090002000E-06		1.332166000000E+03		7.302360000000E+02		1.662719000000E+03		1.217060000000E+02
11		1		11		9		6		4		3		3			1.490390819000E-05		3.787122441000E-06		1.332166000000E+03		7.302360000000E+02		1.662719000000E+03		7.302360000000E+02
11		1		11		9		7		3		3		1			4.395763215000E-06		1.288518138000E-06		1.332166000000E+03		7.302360000000E+02		1.864974000000E+03		1.217060000000E+02
11		1		11		9		8		2		3		1			1.901659002000E-07		7.344100228000E-07		1.332166000000E+03		7.302360000000E+02		2.100067000000E+03		1.217060000000E+02
11		1		11		10		0		10		3		3			1.341776912000E+00		1.017862341000E+01		1.332166000000E+03		7.302360000000E+02		1.118159000000E+03		7.302360000000E+02
11		1		11		10		1		9		3		3			5.462714647000E-01		6.669207404000E-01		1.332166000000E+03		7.302360000000E+02		1.300259000000E+03		7.302360000000E+02
11		1		11		10		2		8		3		1			1.760535366000E-02		8.461083772000E-02		1.332166000000E+03		7.302360000000E+02		1.451429000000E+03		1.217060000000E+02
11		1		11		10		2		8		3		3			5.578741518000E-02		3.038715790000E-02		1.332166000000E+03		7.302360000000E+02		1.451429000000E+03		7.302360000000E+02
11		1		11		10		3		7		3		1			3.890498042000E-04		1.975613295000E-02		1.332166000000E+03		7.302360000000E+02		1.557545000000E+03		1.217060000000E+02
11		1		11		10		3		7		3		3			4.906379277000E-03		1.757629556000E-03		1.332166000000E+03		7.302360000000E+02		1.557545000000E+03		7.302360000000E+02
11		1		11		10		4		6		3		1			4.373035987000E-04		3.058630540000E-04		1.332166000000E+03		7.302360000000E+02		1.637483000000E+03		1.217060000000E+02
11		1		11		10		4		6		3		3			4.848331089000E-04		1.330838389000E-04		1.332166000000E+03		7.302360000000E+02		1.637483000000E+03		7.302360000000E+02
11		1		11		10		5		5		3		1			5.441082601000E-04		1.511961089000E-05		1.332166000000E+03		7.302360000000E+02		1.748051000000E+03		1.217060000000E+02
11		1		11		10		6		4		3		1			8.144189014000E-05		5.360259242000E-05		1.332166000000E+03		7.302360000000E+02		1.909534000000E+03		1.217060000000E+02
11		1		11		10		7		3		3		1			7.865573755000E-06		3.220516991000E-05		1.332166000000E+03		7.302360000000E+02		2.109692000000E+03		1.217060000000E+02
11		1		11		11		1		11		3		3			0.000000000000E+00		0.000000000000E+00		1.332166000000E+03		7.302360000000E+02		1.332166000000E+03		7.302360000000E+02
11		1		11		11		2		10		3		1			4.333281509000E-02		9.918311730000E-01		1.332166000000E+03		7.302360000000E+02		1.534465000000E+03		1.217060000000E+02
11		1		11		11		2		10		3		3			6.409412596000E-01		2.497178794000E-01		1.332166000000E+03		7.302360000000E+02		1.534465000000E+03		7.302360000000E+02
11		1		11		11		3		9		3		1			1.396699932000E-02		2.144829918000E-03		1.332166000000E+03		7.302360000000E+02		1.710870000000E+03		1.217060000000E+02
11		1		11		11		4		8		3		1			4.505037359000E-03		1.324067346000E-03		1.332166000000E+03		7.302360000000E+02		1.865093000000E+03		1.217060000000E+02
11		1		11		11		5		7		3		1			2.235155810000E-03		4.661413898000E-03		1.332166000000E+03		7.302360000000E+02		2.014030000000E+03		1.217060000000E+02
11		1		11		11		6		6		3		1			1.051270786000E-04		6.343490014000E-04		1.332166000000E+03		7.302360000000E+02		2.181184000000E+03		1.217060000000E+02
11		1		11		12		0		12		3		1			3.350322762000E-02		2.366353503000E+00		1.332166000000E+03		7.302360000000E+02		1.564716000000E+03		1.217060000000E+02
11		1		11		12		0		12		3		3			1.275639584000E+00		4.455220615000E-01		1.332166000000E+03		7.302360000000E+02		1.564716000000E+03		7.302360000000E+02
11		1		11		12		1		11		3		1			3.631242656000E-01		1.671570059000E-03		1.332166000000E+03		7.302360000000E+02		1.786779000000E+03		1.217060000000E+02
11		1		11		12		2		10		3		1			6.046521678000E-01		9.392020016000E-01		1.332166000000E+03		7.302360000000E+02		1.981367000000E+03		1.217060000000E+02
11		1		11		12		3		9		3		1			2.052667933000E-02		9.918346203000E-02		1.332166000000E+03		7.302360000000E+02		2.138537000000E+03		1.217060000000E+02
11		1		11		12		4		8		3		1			5.818096970000E-04		4.726954397000E-03		1.332166000000E+03		7.302360000000E+02		2.246228000000E+03		1.217060000000E+02
11		1		11		13		1		13		3		1			1.105883292000E+00		6.570501900000E-02		1.332166000000E+03		7.302360000000E+02		1.815824000000E+03		1.217060000000E+02
11		1		11		13		2		12		3		1			5.968842231000E-02		1.743517472000E-01		1.332166000000E+03		7.302360000000E+02		2.057783000000E+03		1.217060000000E+02
11		1		11		13		3		11		3		1			1.412664472000E-02		1.285187130000E-01		1.332166000000E+03		7.302360000000E+02		2.273615000000E+03		1.217060000000E+02
11		1		11		14		0		14		3		1			7.484940542000E-01		2.636662664000E+00		1.332166000000E+03		7.302360000000E+02		2.085484000000E+03		1.217060000000E+02
11		2		10		4		3		1		3		5			1.215769019000E-03		1.716102305000E-03		1.534465000000E+03		7.302360000000E+02		3.859200000000E+02		1.825590000000E+03
11		2		10		4		4		0		3		5			8.251446931000E-05		6.074616470000E-05		1.534465000000E+03		7.302360000000E+02		4.947130000000E+02		1.825590000000E+03
11		2		10		5		2		4		3		5			8.760811872000E-03		1.003093656000E-02		1.534465000000E+03		7.302360000000E+02		4.171190000000E+02		1.825590000000E+03
11		2		10		5		3		3		3		5			1.742133529000E-03		1.210037021000E-03		1.534465000000E+03		7.302360000000E+02		5.062740000000E+02		1.825590000000E+03
11		2		10		5		4		2		3		5			1.929068027000E-04		8.263456432000E-05		1.534465000000E+03		7.302360000000E+02		6.164830000000E+02		1.825590000000E+03
11		2		10		5		5		1		3		5			2.278095682000E-05		6.001649782000E-06		1.534465000000E+03		7.302360000000E+02		7.577320000000E+02		1.825590000000E+03
11		2		10		6		0		6		3		5			4.957246442000E-03		4.721064932000E-03		1.534465000000E+03		7.302360000000E+02		4.474130000000E+02		1.825590000000E+03
11		2		10		6		1		5		3		5			1.185363899000E-02		6.855971415000E-03		1.534465000000E+03		7.302360000000E+02		5.449160000000E+02		1.825590000000E+03
11		2		10		6		2		4		3		5			5.641168636000E-03		2.520862145000E-03		1.534465000000E+03		7.302360000000E+02		6.057420000000E+02		1.825590000000E+03
11		2		10		6		3		3		3		5			2.730715799000E-03		9.763025818000E-04		1.534465000000E+03		7.302360000000E+02		6.650450000000E+02		1.825590000000E+03
11		2		10		6		4		2		3		5			9.810546524000E-04		2.532723883000E-04		1.534465000000E+03		7.302360000000E+02		7.644010000000E+02		1.825590000000E+03
11		2		10		6		5		1		3		5			8.487578284000E-05		1.494633195000E-05		1.534465000000E+03		7.302360000000E+02		9.038000000000E+02		1.825590000000E+03
