! NUMBER OF COLLISIONAL TRANSITIONS
 990
! NUMBER OF COLLISION TEMPERATURES
  27
! THERM. RATE COEFFS UNIT - (cm^3 s^-1)

 IS_H2O  FS_H2O        5.00           10.00           15.00           20.00           30.00           40.00           50.00           60.00           80.00           100.00          120.00          140.00          150.00          160.00          170.00          180.00          200.00          220.00          250.00          280.00          300.00          400.00          500.00          800.00         1000.00         1200.00         1500.00     
     9     5   1.3664000E-11   1.3583000E-11   1.3290000E-11   1.2988000E-11   1.2479000E-11   1.2120000E-11   1.1884001E-11   1.1740006E-11   1.1631132E-11   1.1661900E-11   1.1766264E-11   1.1912110E-11   1.1994603E-11   1.2080812E-11   1.2169682E-11   1.2261159E-11   1.2448581E-11   1.2636353E-11   1.2915265E-11   1.3185421E-11   1.3359054E-11   1.4152123E-11   1.4843527E-11   1.6636539E-11   1.7743668E-11   1.8820231E-11   2.0389274E-11
     9     6   3.7729000E-11   3.8734000E-11   3.9378000E-11   3.9635000E-11   3.9636000E-11   3.9539000E-11   3.9568000E-11   3.9747000E-11   4.0436900E-11   4.1374853E-11   4.2402456E-11   4.3432128E-11   4.3930766E-11   4.4415474E-11   4.4883052E-11   4.5331425E-11   4.6171717E-11   4.6933778E-11   4.7943311E-11   4.8810537E-11   4.9323548E-11   5.1329185E-11   5.2794764E-11   5.6136662E-11   5.8127046E-11   6.0079059E-11   6.2958388E-11
     9     7   2.8841000E-11   3.1671000E-11   3.3798000E-11   3.5241000E-11   3.7102000E-11   3.8434000E-11   3.9582001E-11   4.0639012E-11   4.2572335E-11   4.4297208E-11   4.5832906E-11   4.7200664E-11   4.7826867E-11   4.8417227E-11   4.8974152E-11   4.9498074E-11   5.0456927E-11   5.1307687E-11   5.2402829E-11   5.3315712E-11   5.3839951E-11   5.5746808E-11   5.6969883E-11   5.9459339E-11   6.0933533E-11   6.2397393E-11   6.4569477E-11
     9     8   1.0345000E-10   1.1652000E-10   1.2729000E-10   1.3501000E-10   1.4438000E-10   1.4932000E-10   1.5203000E-10   1.5351999E-10   1.5459952E-10   1.5444579E-10   1.5373236E-10   1.5274167E-10   1.5219800E-10   1.5162835E-10   1.5105278E-10   1.5046143E-10   1.4929280E-10   1.4813788E-10   1.4647598E-10   1.4491730E-10   1.4395653E-10   1.3995573E-10   1.3714712E-10   1.3317076E-10   1.3261852E-10   1.3298042E-10   1.3455487E-10
    10     1   8.3452000E-13   8.5711000E-13   8.7281000E-13   8.8586000E-13   9.1298013E-13   9.4525437E-13   9.8239629E-13   1.0231484E-12   1.1118715E-12   1.2065653E-12   1.3047327E-12   1.4051252E-12   1.4556262E-12   1.5063371E-12   1.5570080E-12   1.6075917E-12   1.7079173E-12   1.8068791E-12   1.9513637E-12   2.0906062E-12   2.1801261E-12   2.5899338E-12   2.9476945E-12   3.8526697E-12   4.3856489E-12   4.8826663E-12   5.5667821E-12
    10     2   5.6834000E-12   5.7523000E-12   5.8076000E-12   5.8520000E-12   5.9585000E-12   6.1110017E-12   6.3048205E-12   6.5298082E-12   7.0400932E-12   7.5951290E-12   8.1695559E-12   8.7483461E-12   9.0363942E-12   9.3223947E-12   9.6056095E-12   9.8856089E-12   1.0433859E-11   1.0966083E-11   1.1729938E-11   1.2452459E-11   1.2913195E-11   1.4987608E-11   1.6769601E-11   2.1099392E-11   2.3468583E-11   2.5555161E-11   2.8262792E-11
    10     3   3.0248000E-12   3.0838000E-12   3.0963000E-12   3.0940000E-12   3.0950000E-12   3.1224003E-12   3.1727042E-12   3.2391259E-12   3.4000673E-12   3.5799223E-12   3.7675132E-12   3.9573071E-12   4.0519768E-12   4.1461001E-12   4.2395975E-12   4.3320930E-12   4.5138937E-12   4.6906587E-12   4.9458053E-12   5.1888810E-12   5.3445729E-12   6.0617887E-12   6.7113727E-12   8.4985339E-12   9.6249516E-12   1.0705539E-11   1.2231550E-11
    10     4   9.1256000E-12   9.5216000E-12   9.7620000E-12   9.9295000E-12   1.0211000E-11   1.0505000E-11   1.0824003E-11   1.1163017E-11   1.1867157E-11   1.2572390E-11   1.3257932E-11   1.3914135E-11   1.4229248E-11   1.4534088E-11   1.4830469E-11   1.5118252E-11   1.5664021E-11   1.6176382E-11   1.6883070E-11   1.7528671E-11   1.7929061E-11   1.9676703E-11   2.1158663E-11   2.4888912E-11   2.7034947E-11   2.8987276E-11   3.1613818E-11
    10     5   5.3956000E-11   5.4572000E-11   5.5023000E-11   5.5225000E-11   5.5549000E-11   5.6169000E-11   5.7126002E-11   5.8348023E-11   6.1303445E-11   6.4616537E-11   6.8057360E-11   7.1499808E-11   7.3197611E-11   7.4872373E-11   7.6518498E-11   7.8134401E-11   8.1264633E-11   8.4252120E-11   8.8462047E-11   9.2355732E-11   9.4786798E-11   1.0526607E-10   1.1363523E-10   1.3169330E-10   1.4056520E-10   1.4805483E-10   1.5761110E-10
    10     6   7.1946000E-12   7.4260000E-12   7.4601000E-12   7.3917000E-12   7.2006000E-12   7.0576000E-12   6.9771004E-12   6.9450051E-12   6.9740252E-12   7.0734977E-12   7.2093353E-12   7.3649462E-12   7.4473077E-12   7.5317150E-12   7.6177637E-12   7.7049272E-12   7.8814137E-12   8.0593286E-12   8.3260139E-12   8.5901803E-12   8.7640744E-12   9.6026494E-12   1.0390109E-11   1.2512703E-11   1.3778051E-11   1.4949808E-11   1.6564224E-11
    10     7   4.2334000E-11   4.7538000E-11   5.1220000E-11   5.3766000E-11   5.7318000E-11   6.0032000E-11   6.2363001E-11   6.4446018E-11   6.8042498E-11   7.1027310E-11   7.3522631E-11   7.5624240E-11   7.6551727E-11   7.7407920E-11   7.8198191E-11   7.8928954E-11   8.0231922E-11   8.1353738E-11   8.2755813E-11   8.3889769E-11   8.4527186E-11   8.6766718E-11   8.8129783E-11   9.0679034E-11   9.2116691E-11   9.3562482E-11   9.5786571E-11
    10     8   5.9039000E-12   6.6383000E-12   6.8693000E-12   6.8390000E-12   6.5258000E-12   6.1761000E-12   5.8778001E-12   5.6376012E-12   5.2958453E-12   5.0828852E-12   4.9536988E-12   4.8818346E-12   4.8621867E-12   4.8512985E-12   4.8482310E-12   4.8520354E-12   4.8771106E-12   4.9218251E-12   5.0183328E-12   5.1427603E-12   5.2382510E-12   5.8192491E-12   6.5007218E-12   8.6959380E-12   1.0136114E-11   1.1525621E-11   1.3512532E-11
    10     9   2.6559000E-11   3.0312000E-11   3.1760000E-11   3.1862000E-11   3.0590000E-11   2.8893000E-11   2.7291999E-11   2.5881989E-11   2.3605697E-11   2.1886846E-11   2.0559298E-11   1.9507433E-11   1.9060899E-11   1.8658114E-11   1.8293290E-11   1.7961706E-11   1.7385487E-11   1.6906981E-11   1.6336221E-11   1.5909125E-11   1.5690879E-11   1.5172245E-11   1.5262832E-11   1.6921640E-11   1.8368244E-11   1.9850037E-11   2.2029279E-11
    11     1   1.5338000E-13   1.5800000E-13   1.6098000E-13   1.6394000E-13   1.7139041E-13   1.8070033E-13   1.9136116E-13   2.0304700E-13   2.2899010E-13   2.5805090E-13   2.8998590E-13   3.2452900E-13   3.4269700E-13   3.6140500E-13   3.8063900E-13   4.0035300E-13   4.4108700E-13   4.8339000E-13   5.4930000E-13   6.1758600E-13   6.6415400E-13   9.0468000E-13   1.1496500E-12   1.8527300E-12   2.2740000E-12   2.6545200E-12   3.1569700E-12
    11     2   4.8419000E-13   5.0090000E-13   5.1492000E-13   5.2872000E-13   5.5695014E-13   5.8594508E-13   6.1582407E-13   6.4669516E-13   7.1133800E-13   7.7927700E-13   8.4973180E-13   9.2199900E-13   9.5863700E-13   9.9552600E-13   1.0326470E-12   1.0698540E-12   1.1446610E-12   1.2197240E-12   1.3321330E-12   1.4440540E-12   1.5182070E-12   1.8807100E-12   2.2270800E-12   3.1704200E-12   3.7322100E-12   4.2502000E-12   4.9577000E-12
    11     3   2.2107000E-12   2.3281000E-12   2.4237000E-12   2.5190000E-12   2.7188000E-12   2.9299025E-12   3.1511296E-12   3.3811585E-12   3.8619465E-12   4.3616081E-12   4.8720420E-12   5.3877810E-12   5.6462030E-12   5.9046840E-12   6.1627750E-12   6.4203070E-12   6.9327800E-12   7.4409400E-12   8.1933400E-12   8.9324600E-12   9.4173900E-12   1.1742940E-11   1.3902800E-11   1.9464700E-11   2.2518000E-11   2.5147000E-11   2.8447600E-11
    11     4   2.1605000E-12   2.2568000E-12   2.3649000E-12   2.4720000E-12   2.6683000E-12   2.8427006E-12   3.0040096E-12   3.1581589E-12   3.4543951E-12   3.7405004E-12   4.0185550E-12   4.2894370E-12   4.4223700E-12   4.5536570E-12   4.6835260E-12   4.8118950E-12   5.0643560E-12   5.3115240E-12   5.6731600E-12   6.0244200E-12   6.2532800E-12   7.3388700E-12   8.3373100E-12   1.0903400E-11   1.2326000E-11   1.3568500E-11   1.5163400E-11
    11     5   3.7022000E-12   4.0135000E-12   4.2766000E-12   4.5062000E-12   4.9096000E-12   5.2772001E-12   5.6338025E-12   5.9900196E-12   6.7114683E-12   7.4401602E-12   8.1637856E-12   8.8725524E-12   9.2192260E-12   9.5600380E-12   9.8947580E-12   1.0222446E-11   1.0859816E-11   1.1469943E-11   1.2338420E-11   1.3153210E-11   1.3669310E-11   1.5970370E-11   1.7914890E-11   2.2488400E-11   2.4912600E-11   2.7021100E-11   2.9752700E-11
